"Id","SalePrice"
2851,213795.709424859
2852,239183.145002297
2853,239118.245444625
2854,148260.504388515
2855,210636.33229834
2856,205952.847033452
2857,193340.631120142
2858,215447.437588812
2859,115615.946036999
2860,127928.177877285
2861,119883.003227183
2862,173811.941093528
2863,119678.513337875
2864,202280.843747153
2865,146368.030673218
2866,149190.82729383
2867,102219.998393535
2868,112112.433103597
2869,104722.110570611
2870,118947.942207791
2871,94594.8494683429
2872,50479.0630012504
2873,111698.280527813
2874,138890.340248908
2875,119629.766544018
2876,165157.473376148
2877,150070.899926341
2878,178326.779992774
2879,133381.465542846
2880,104849.065364635
2881,147098.711630804
2882,164262.391543209
2883,197785.213230112
2884,208437.648329882
2885,191461.837403409
2886,221428.667405619
2887,100574.830310975
2888,137804.582503788
2889,60397.1651213112
2890,77450.4547354498
2891,130987.830555935
2892,55191.9853654997
2893,93212.1781878147
2894,71426.2700851711
2895,278198.892076328
2896,251871.322494884
2897,201465.316911594
2898,170730.454228957
2899,206705.322157454
2900,171500.832491077
2901,223824.337440639
2902,199230.079349703
2903,321588.020237081
2904,328055.78987173
2905,99292.9677798602
2906,216893.859021314
2907,126184.048377195
2908,131778.78247166
2909,167469.504714905
2910,81141.9862894399
2911,94785.5301970885
2912,158020.678507417
2913,90492.4403320027
2914,88946.4411378061
2915,96923.061794737
2916,93806.9440198332
2917,173331.383386129
2918,118901.432235691
2919,223664.28828535
